OTU_ID	DNA1	DNA2	DNA3	Hp01	Hp02	Hp03	Hp04	Hp05	Hp06	Hp07	Hp08	Hp09	Hp10	Hp11	Hp12	Hp13	Hp14	Hp15	Hp16	Hp17	Hp18	Hp19	Hp20	Hp21	Hp22	Hp23	Hp24	Hp25	Hp26	Hp27	Hp28	Hp29	Hp30	Hp31	Hp32	Hp33	Hp34	Hp35	Hp36	Hp37	Hp38	Hp39	Hp40	Hp41	Hp42	Hp43	Hp44	Hp45	Hp46	Hp47	Hp48	Hp49	Hp50	Hp51	Hp52	Hp53	Hp54	Hp55	Hp56	Hp57	Hp58	Hp59	Hp60	Hp61	Hp62	Hp63	Hp64	Hp65	Hp66	Hp67	Hp68	Hp69	Hp70	Hp71	Hp72	Hp73	Hp74	Hp75	Hp76	Hp77	Hp78	Hp79	Hp80	Hp81	Hp82	Hp83	Hp84	Hp85	Hp86	Hp87	Hp88	Hp89
Zotu51	0	0	0	55	424	206	74	332	108	317	198	426	250	28	40	19	31	27	20	20	17	21	5	14	1	10	23	46	18	12	5	8	6	18	15	51	17	48	11	23	15	14	27	15	23	24	3	38	17	7	5	5	17	3	20	11	43	15	6	10	0	16	11	6	3	0	0	9	6	0	11	0	0	1	5	0	10	21	3	0	0	5	4	4	0	0	0	9	0	0	0	0
Zotu22	0	0	0	391	1613	466	188	345	404	1421	413	1396	685	60	62	47	70	51	6	4	4	2	1	7	4	3	15	3	10	7	1	1	3	0	0	0	5	0	0	0	16	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	29	21	5	1	19	44	20	20
Zotu1227	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu189	0	0	0	1	0	10	0	0	0	38	13	62	34	9	2	1	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	16	9	3	1	0	0	6	0	4	0	0	9	6	0	0	0	35	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	7	0	0	8	44	12	0	12	36
Zotu612	0	0	0	7	0	0	0	66	0	0	6	11	4	0	0	3	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu644	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu524	0	0	0	71	0	0	0	0	0	0	0	0	9	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1541	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu28	0	0	0	17	0	48	0	0	0	0	0	63	96	40	88	86	49	55	287	159	271	111	299	101	116	230	264	21	304	170	76	95	86	105	142	109	157	75	169	135	152	144	167	84	54	171	60	143	23	24	61	75	59	73	32	77	169	20	20	93	54	32	68	27	117	51	278	67	119	88	8	2	2	5	55	0	45	19	11	9	23	0	9	25	20	20	4	38	13	8	5	27
Zotu54	0	0	0	23	0	8	0	85	137	23	26	32	90	9	0	27	20	15	36	18	20	1	16	27	24	0	0	0	8	6	0	1	22	291	159	191	70	88	51	6	135	41	64	211	1	58	13	44	43	137	55	19	94	23	7	86	101	0	17	36	2	65	7	0	0	21	0	27	58	108	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu53	0	0	0	39	0	0	43	0	0	0	16	0	0	23	31	34	2	21	252	168	376	195	382	108	126	188	345	40	392	195	142	152	99	2	25	29	0	0	21	8	11	22	7	0	0	15	11	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Zotu957	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu86	0	0	0	25	0	0	0	0	0	0	0	0	8	20	26	36	34	27	62	51	87	104	138	58	37	55	76	24	68	74	38	35	44	19	23	13	22	20	36	19	44	35	22	17	23	30	7	7	4	14	35	34	6	47	16	26	83	16	5	30	27	2	15	0	0	17	24	23	4	23	0	0	0	0	1	26	17	29	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu70	0	0	0	267	118	13	23	77	0	1	12	115	22	289	396	268	276	429	70	65	77	66	76	24	89	40	78	6	60	62	20	31	48	36	8	15	35	0	23	11	9	20	8	12	6	14	6	4	1	0	3	26	0	4	2	1	63	19	0	3	5	14	0	0	6	8	0	0	0	0	0	1	0	0	0	0	6	0	5	0	9	1	1	0	10	0	0	0	0	15	3	0
Zotu982	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu596	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu32	0	0	0	31	356	179	71	150	145	70	101	400	466	13	26	32	8	17	11	56	239	43	124	160	37	15	142	18	9	125	56	1	79	131	134	238	46	168	58	30	106	137	195	44	92	149	21	41	147	104	59	81	46	41	46	52	80	50	2	33	57	4	37	0	49	0	22	0	8	62	5	0	29	78	3	0	37	43	2	85	0	0	0	0	13	24	16	1	37	21	52	9
Zotu661	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu224	0	0	0	68	0	3	5	73	0	0	63	0	23	24	15	7	20	11	25	0	5	7	3	0	3	0	2	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu968	0	0	0	38	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu589	0	0	0	58	0	19	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Zotu377	0	0	0	30	13	0	0	0	0	89	0	18	4	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Zotu534	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2433	0	0	0	17	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0
Zotu1095	0	0	0	40	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1943	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu89	0	0	0	18	0	0	0	148	93	0	14	118	64	289	332	272	217	211	73	54	74	59	85	22	21	29	74	19	70	54	25	17	23	6	10	30	7	4	4	4	18	24	17	17	0	13	0	18	5	6	0	7	0	21	17	6	0	7	0	10	8	0	0	0	0	5	4	0	4	0	0	0	0	0	14	0	0	0	4	0	13	0	1	0	23	6	12	0	10	1	0	0
Zotu342	0	0	0	85	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Zotu48	0	0	0	65	30	11	141	99	58	20	280	430	763	59	56	25	5	30	48	29	15	52	37	55	19	67	24	12	38	38	6	15	3	31	23	8	24	19	0	7	12	18	9	17	34	1	0	8	5	3	0	0	0	5	0	26	0	6	27	6	9	5	0	14	66	1	0	0	7	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	50	0	6
Zotu707	0	0	0	14	0	0	0	0	59	0	2	3	35	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1146	0	0	0	8	0	0	9	23	0	1	0	16	17	5	1	2	0	6	0	3	0	1	9	11	0	3	2	0	0	6	0	0	0	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu814	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Zotu14	0	0	0	75	0	0	22	76	0	0	0	36	38	139	212	151	79	144	611	397	736	391	728	332	307	461	758	67	550	403	185	181	233	211	208	152	268	171	329	126	223	285	225	113	20	309	96	227	22	38	93	135	26	140	54	230	218	41	33	186	133	36	67	28	6	34	98	42	32	133	3	5	20	1	35	23	56	7	3	23	1	0	8	6	12	0	14	63	2	55	10	19
Zotu2745	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu486	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Zotu348	0	0	0	65	77	0	13	0	0	100	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu666	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu164	0	0	0	29	80	0	7	1	0	28	22	34	10	20	17	10	14	29	22	9	31	20	9	9	10	4	31	6	7	9	2	1	0	9	13	3	5	0	0	0	1	6	13	3	0	8	0	17	1	0	0	7	1	4	5	0	0	1	20	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu115	0	0	0	39	0	0	0	0	0	0	0	4	4	5	27	9	5	10	59	58	97	45	105	43	38	57	57	8	83	92	19	43	49	34	25	34	59	25	34	24	35	37	29	25	16	39	15	39	6	0	4	10	0	0	0	0	0	2	0	2	3	0	6	0	4	0	6	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2220	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2163	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu874	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu67	0	0	0	53	0	0	0	0	0	0	0	20	6	26	32	27	5	23	100	76	106	76	72	68	34	36	112	12	76	60	18	33	30	18	15	36	45	19	30	10	18	35	12	12	9	49	6	14	17	27	58	73	0	90	6	74	143	17	0	75	39	55	21	6	4	9	25	0	1	13	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0
Zotu754	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu80	0	0	0	36	0	0	0	0	0	0	0	0	0	9	0	1	3	10	105	101	135	76	121	70	47	133	111	36	87	84	71	60	39	5	17	28	13	20	18	8	13	9	4	4	0	10	7	9	21	4	25	45	13	9	32	64	3	2	0	13	13	5	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
Zotu1936	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu232	0	0	0	56	10	24	15	161	1	36	5	44	68	1	4	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu66	0	0	0	63	0	20	30	10	48	20	20	290	561	25	11	24	102	23	17	4	3	9	2	9	0	0	0	0	8	0	0	4	0	24	13	20	7	11	1	27	16	6	0	48	15	8	0	3	62	52	26	20	17	24	27	1	56	2	0	14	55	23	16	0	1	0	0	31	0	0	0	2	0	0	64	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu926	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu158	0	0	0	94	124	0	4	25	0	18	6	50	3	3	12	5	6	3	1	0	6	0	3	0	0	0	9	0	2	6	0	0	0	4	3	14	6	8	12	2	2	10	17	2	0	6	0	11	3	0	6	5	2	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	6	0	2	0	0	0	0	8	2	3	0	0	1	0	0	0	2	0	0	8	2	0	0	0
Zotu984	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2570	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu829	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu81	0	0	0	16	0	0	5	0	0	0	0	24	0	22	34	26	11	10	92	55	54	36	81	42	37	64	57	3	53	53	16	23	16	68	30	24	58	22	50	6	31	41	60	33	13	62	25	21	8	2	28	69	4	20	1	52	52	8	0	48	11	0	12	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1381	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6	0	0	0	50	0	0	1	46	1	0	1	71	24	85	154	81	51	118	2289	1978	3105	2201	3389	1527	1464	1950	2930	387	2314	2334	1146	1178	1120	1181	1038	1043	747	453	1277	655	1194	1397	955	491	221	1528	527	799	141	238	406	514	226	518	197	341	715	119	52	519	480	121	222	15	7	54	88	4	39	37	3	0	0	1	7	1	26	21	21	47	9	1	9	31	23	54	15	40	23	25	1	22
Zotu1288	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu773	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1378	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu577	0	0	0	25	0	0	0	0	0	0	33	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2394	0	0	0	9	14	0	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2061	0	0	0	21	0	0	0	0	0	0	0	0	0	1	5	0	2	2	0	4	0	0	1	0	13	0	1	3	0	0	1	1	6	0	0	0	0	0	0	2	0	2	2	0	9	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu875	0	0	0	42	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	3	0	0	0	0	2	0	3	0	0	0	0	5	0	9	0	8	0	0	0	6	0	0	0	10	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu572	0	0	0	42	0	12	0	0	18	0	0	0	0	0	0	0	3	0	0	16	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
Zotu690	0	0	0	37	0	3	0	0	0	0	0	20	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu976	0	0	0	21	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0
Zotu739	0	0	0	48	0	0	0	21	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu581	0	0	0	10	0	1	9	61	10	15	1	26	8	0	7	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu914	0	0	0	9	0	0	0	0	0	0	0	0	9	34	9	41	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	4	0	0	0	0	0	0	0	0
Zotu231	0	0	0	50	43	0	0	0	0	130	19	0	64	8	10	2	0	13	3	0	1	7	2	0	0	0	0	0	8	0	0	1	4	0	0	1	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3362	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
